,province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,lng,lat,source,distance
111,安徽省,马鞍山市,和县,和县,,,西埠镇,-1,-1,-1,-1,-1,1,-1,-1,安徽省马鞍山市和县西埠镇,118.291496,31.76877,"[{'name': '马鞍山发布', 'url': ''}]",-1
112,安徽省,马鞍山市,和县,和县,,,香泉镇,-1,-1,-1,-1,-1,2,-1,-1,安徽省马鞍山市和县香泉镇,118.325851,31.87038,"[{'name': '马鞍山发布', 'url': ''}]",-1
113,安徽省,马鞍山市,当涂县,当涂县,,,黄池镇,-1,-1,-1,-1,-1,1,-1,-1,安徽省马鞍山市当涂县黄池镇,118.606033,31.307631,"[{'name': '马鞍山发布', 'url': ''}]",-1
114,安徽省,马鞍山市,雨山区,,,泰和天成,泰和天成,-1,-1,-1,-1,-1,3,-1,-1,安徽省马鞍山市雨山区泰和天成,118.512253,31.655371,"[{'name': '马鞍山发布', 'url': ''}]",-1
115,安徽省,马鞍山市,雨山区,,,红旗花园,红旗花园,-1,-1,-1,-1,-1,3,-1,-1,安徽省马鞍山市雨山区红旗花园,118.494743,31.696871,"[{'name': '马鞍山发布', 'url': ''}]",-1
116,安徽省,马鞍山市,雨山区,,,阳光城,阳光城,-1,-1,-1,-1,-1,1,-1,-1,安徽省马鞍山市雨山区阳光城,118.593468,31.662146,"[{'name': '马鞍山发布', 'url': ''}]",-1
117,安徽省,亳州市,利辛县,利辛县,,城关镇五一路,城关镇五一路,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇五一路,116.207062,33.141781,"[{'name': '亳州市人民政府', 'url': ''}]",-1
118,安徽省,亳州市,利辛县,利辛县,,文物所家属院,文物所家属院,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇文物所家属院,116.199089,33.144428,"[{'name': '亳州市人民政府', 'url': ''}]",-1
119,安徽省,亳州市,利辛县,利辛县,港口新村,老供销社家属院,老供销社家属院,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇港口新村老供销社家属院,116.201637,33.139309,"[{'name': '亳州市人民政府', 'url': ''}]",-1
120,安徽省,亳州市,利辛县,利辛县,,顺河村姚庄,顺河村姚庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇顺河村姚庄,116.138687,33.132359,"[{'name': '亳州市人民政府', 'url': ''}]",-1
121,安徽省,亳州市,利辛县,利辛县,,黄桥社区,黄桥社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇黄桥社区,116.200844,33.149441,"[{'name': '亳州市人民政府', 'url': ''}]",-1
122,安徽省,亳州市,利辛县,利辛县,,张大庄村张大庄,张大庄村张大庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县潘楼镇张大庄村张大庄,116.32135,33.25433,"[{'name': '亳州市人民政府', 'url': ''}]",-1
123,安徽省,亳州市,利辛县,利辛县,,刘沈村刘寨,刘沈村刘寨,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县王市镇刘沈村刘寨,116.097771,33.138821,"[{'name': '亳州市人民政府', 'url': ''}]",-1
124,安徽省,亳州市,利辛县,利辛县,,纪王场乡纪竹园庄,纪王场乡纪竹园庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县纪王场乡纪竹园庄,116.130531,33.341599,"[{'name': '亳州市人民政府', 'url': ''}]",-1
125,安徽省,亳州市,利辛县,利辛县,,李圩村腰西庄,李圩村腰西庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县胡集镇李圩村腰西庄,116.238037,32.95631,"[{'name': '亳州市人民政府', 'url': ''}]",-1
126,安徽省,亳州市,利辛县,利辛县,,张集村东刘,张集村东刘,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县西潘楼镇张集村东刘,116.123047,33.202,"[{'name': '亳州市人民政府', 'url': ''}]",-1
127,安徽省,亳州市,利辛县,利辛县,,阚疃镇人民南路,阚疃镇人民南路,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县阚疃镇人民南路,116.207329,33.13203,"[{'name': '亳州市人民政府', 'url': ''}]",-1
128,安徽省,亳州市,利辛县,利辛县,,金龙国际新城,金龙国际新城,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市利辛县城关镇金龙国际新城,116.212128,33.163021,"[{'name': '亳州市人民政府', 'url': ''}]",-1
129,安徽省,亳州市,涡阳县,涡阳县,城关镇街道,北环中路,北环中路,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县城关镇街道北环中路,116.217339,33.516613,"[{'name': '亳州市人民政府', 'url': ''}]",-1
130,安徽省,亳州市,涡阳县,涡阳县,城关镇街道,医苑新村,医苑新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县城关镇街道医苑新村,116.206589,33.490322,"[{'name': '亳州市人民政府', 'url': ''}]",-1
131,安徽省,亳州市,涡阳县,涡阳县,,付庄行政村付庄,付庄行政村付庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县新兴镇付庄行政村付庄,116.40625,33.655571,"[{'name': '亳州市人民政府', 'url': ''}]",-1
132,安徽省,亳州市,涡阳县,涡阳县,,左楼付庄,左楼付庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县新兴镇左楼付庄,116.224136,33.702351,"[{'name': '亳州市人民政府', 'url': ''}]",-1
133,安徽省,亳州市,涡阳县,涡阳县,星园街道,桂语城栖,桂语城栖,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县星园街道桂语城栖,116.190903,33.47234,"[{'name': '亳州市人民政府', 'url': ''}]",-1
134,安徽省,亳州市,涡阳县,涡阳县,,孙小桥行政村李楼,孙小桥行政村李楼,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县花沟镇孙小桥行政村李楼,116.127838,33.499802,"[{'name': '亳州市人民政府', 'url': ''}]",-1
135,安徽省,亳州市,涡阳县,涡阳县,,李庄行政村李庄,李庄行政村李庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县马店集镇李庄行政村李庄,116.356941,33.66341,"[{'name': '亳州市人民政府', 'url': ''}]",-1
136,安徽省,亳州市,涡阳县,涡阳县,城关街道,紫光大道与育英路交口向南,紫光大道与育英路交口向南,-1,-1,-1,-1,-1,2,-1,-1,安徽省亳州市涡阳县城关街道紫光大道与育英路交口向南,116.20342,33.49568,"[{'name': '亳州市人民政府', 'url': ''}]",-1
137,安徽省,亳州市,涡阳县,涡阳县,,乐行家园,乐行家园,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市涡阳县城关镇乐行家园,116.214256,33.506474,"[{'name': '亳州市人民政府', 'url': ''}]",-1
138,安徽省,亳州市,涡阳县,涡阳县,,付庄行政村,付庄行政村,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市涡阳县新兴镇付庄行政村,116.224136,33.702351,"[{'name': '亳州市人民政府', 'url': ''}]",-1
139,安徽省,亳州市,涡阳县,涡阳县,,孙小桥行政村,孙小桥行政村,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市涡阳县花沟镇孙小桥行政村,116.127838,33.499802,"[{'name': '亳州市人民政府', 'url': ''}]",-1
140,安徽省,亳州市,蒙城县,蒙城县,,三义镇义兴街,三义镇义兴街,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县三义镇义兴街,116.475677,33.099979,"[{'name': '亳州市人民政府', 'url': ''}]",-1
141,安徽省,亳州市,蒙城县,蒙城县,,双桥村褚尹庄,双桥村褚尹庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县乐土镇双桥村褚尹庄,116.616692,33.07975,"[{'name': '亳州市人民政府', 'url': ''}]",-1
142,安徽省,亳州市,蒙城县,蒙城县,,乐土镇柳林街,乐土镇柳林街,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县乐土镇柳林街,116.65197,33.107079,"[{'name': '亳州市人民政府', 'url': ''}]",-1
143,安徽省,亳州市,蒙城县,蒙城县,城关街道,金天地商业街,金天地商业街,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县城关街道金天地商业街,116.556511,33.256069,"[{'name': '亳州市人民政府', 'url': ''}]",-1
144,安徽省,亳州市,蒙城县,蒙城县,庄周街道,玖隆国际C区,玖隆国际C区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县庄周街道玖隆国际C区,116.56064,33.24014,"[{'name': '亳州市人民政府', 'url': ''}]",-1
145,安徽省,亳州市,蒙城县,蒙城县,,赵集村东孙庄,赵集村东孙庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县许疃镇赵集村东孙庄,116.785172,33.401711,"[{'name': '亳州市人民政府', 'url': ''}]",-1
146,安徽省,亳州市,蒙城县,蒙城县,,闫集村后钱庄,闫集村后钱庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县许疃镇闫集村后钱庄,116.663277,33.375092,"[{'name': '亳州市人民政府', 'url': ''}]",-1
147,安徽省,亳州市,蒙城县,蒙城县,庄周街道,桂堰小区,桂堰小区,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市蒙城县庄周街道桂堰小区,116.594292,33.242199,"[{'name': '亳州市人民政府', 'url': ''}]",-1
148,安徽省,亳州市,谯城区,,,亿丰御景小区,亿丰御景小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区亿丰御景小区,115.786133,33.838718,"[{'name': '亳州市人民政府', 'url': ''}]",-1
149,安徽省,亳州市,谯城区,,,赵老家,赵老家,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区十八里镇候桥村赵老家,115.627296,33.78054,"[{'name': '亳州市人民政府', 'url': ''}]",-1
150,安徽省,亳州市,谯城区,,,御花园小区,御花园小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区御花园小区,115.76889,33.857979,"[{'name': '亳州市人民政府', 'url': ''}]",-1
151,安徽省,亳州市,谯城区,,,白依路包园新村,白依路包园新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区薛阁办事处白依路包园新村,115.789352,33.869049,"[{'name': '亳州市人民政府', 'url': ''}]",-1
152,安徽省,亳州市,谯城区,,,曹寺行政村东张庄,曹寺行政村东张庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区颜集镇曹寺行政村东张庄,115.995644,33.95237,"[{'name': '亳州市人民政府', 'url': ''}]",-1
153,安徽省,亳州市,谯城区,,,程屯村,程屯村,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市谯城区华佗镇程屯村,115.767792,33.930531,"[{'name': '亳州市人民政府', 'url': ''}]",-1
154,安徽省,亳州市,高新区,,,建投世纪城,建投世纪城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市高新区建投世纪城,115.761673,33.80518,"[{'name': '亳州市人民政府', 'url': ''}]",-1
155,安徽省,亳州市,高新区,,,翡翠庄园,翡翠庄园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市高新区翡翠庄园,115.767487,33.81929,"[{'name': '亳州市人民政府', 'url': ''}]",-1
156,安徽省,亳州市,高新区,,,豪泽丽景小区,豪泽丽景小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市高新区豪泽丽景小区,115.771439,33.82769,"[{'name': '亳州市人民政府', 'url': ''}]",-1
157,安徽省,合肥市,包河区,,,宝利丰广场,宝利丰广场,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区宝利丰广场,117.286774,31.83544,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
158,安徽省,合肥市,包河区,,,曙宏南苑,曙宏南苑,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区曙宏南苑,117.275787,31.82452,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
159,安徽省,合肥市,包河区,,,滨湖明珠西区,滨湖明珠西区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区滨湖明珠西区,117.28219,31.73312,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
160,安徽省,合肥市,包河区,,,琼林苑小区,琼林苑小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区琼林苑小区,117.289932,31.748102,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
161,安徽省,合肥市,包河区,,,豪门金地小区,豪门金地小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区豪门金地小区,117.280571,31.706409,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
162,安徽省,合肥市,包河区,,,金湾嘉园,金湾嘉园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区金湾嘉园,117.306091,31.85006,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
163,安徽省,合肥市,巢湖市,巢湖市,凤凰山街道,城市之光C区,城市之光C区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市巢湖市凤凰山街道城市之光C区,117.87793,31.61656,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
164,安徽省,合肥市,巢湖市,巢湖市,,武山居委会,武山居委会,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市巢湖市槐林镇武山居委会,117.612274,31.420982,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
165,安徽省,合肥市,庐江县,庐江县,冶父山社区,,冶父山社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县冶父山镇冶父山社区,117.333885,31.269855,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
166,安徽省,合肥市,庐江县,庐江县,,,施丰村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县同大镇施丰村,117.29203,31.476749,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
167,安徽省,合肥市,庐江县,庐江县,,翠绿园,翠绿园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县庐城镇翠绿园,117.294563,31.257862,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
168,安徽省,合肥市,庐江县,庐江县,,,城池村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县柯坦镇城池村,117.185913,31.189911,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
169,安徽省,合肥市,庐江县,庐江县,,,新中村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县矾山镇新中村,117.432388,31.06563,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
170,安徽省,合肥市,庐江县,庐江县,,,吉桥村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县罗河镇吉桥村,117.237877,31.06312,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
171,安徽省,合肥市,庐江县,庐江县,,,鲍店村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县罗河镇鲍店村,117.392632,30.982321,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
172,安徽省,合肥市,庐江县,庐江县,,,铺岗村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县金牛镇铺岗村,117.169968,31.376863,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
173,安徽省,合肥市,庐阳区,,,古城新村,古城新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区古城新村,117.25576,31.875839,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
174,安徽省,合肥市,庐阳区,,,探矿厂宿舍,探矿厂宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区探矿厂宿舍,117.286018,31.905523,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
175,安徽省,合肥市,庐阳区,,,杏林花园南区,杏林花园南区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区杏林花园南区,117.2873,31.89435,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
176,安徽省,合肥市,庐阳区,,,柏景湾青云轩,柏景湾青云轩,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区柏景湾青云轩,117.271576,31.877001,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
177,安徽省,合肥市,新站区,,,合郢花园,合郢花园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区合郢花园,117.373077,31.90399,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
178,安徽省,合肥市,新站区,,,园上园公寓楼,园上园公寓楼,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区园上园公寓楼,117.358513,31.887011,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
179,安徽省,合肥市,新站区,,,家天下3期,家天下3期,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区家天下3期,117.324829,31.893736,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
180,安徽省,合肥市,新站区,,,新海尚宸家园,新海尚宸家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区新海尚宸家园,117.342247,31.898899,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
181,安徽省,合肥市,新站区,,,昊天园小区,昊天园小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区昊天园小区,117.423203,31.933254,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
182,安徽省,合肥市,瑶海区,,,临泉花苑小区,临泉花苑小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区临泉花苑小区,117.304039,31.88673,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
183,安徽省,合肥市,瑶海区,,,元一名城,元一名城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区元一名城,117.292686,31.890617,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
184,安徽省,合肥市,瑶海区,,,凤翔家园,凤翔家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区凤翔家园,117.321709,31.87384,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
185,安徽省,合肥市,瑶海区,,,华都城市花园,华都城市花园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区华都城市花园,117.376839,31.86614,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
186,安徽省,合肥市,瑶海区,,,怡馨苑,怡馨苑,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区怡馨苑,117.30117,31.882,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
187,安徽省,合肥市,瑶海区,,,恒丰嘉园,恒丰嘉园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区恒丰嘉园,117.324287,31.868891,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
188,安徽省,合肥市,瑶海区,,,恒大中央广场,恒大中央广场,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区恒大中央广场,117.298576,31.875879,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
189,安徽省,合肥市,瑶海区,,,斯瑞新景苑,斯瑞新景苑,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区斯瑞新景苑,117.367607,31.874729,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
190,安徽省,合肥市,瑶海区,,,新创益民家园,新创益民家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区新创益民家园,117.387802,31.86816,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
191,安徽省,合肥市,瑶海区,,,温莎国际广场,温莎国际广场,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区温莎国际广场,117.309425,31.874451,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
192,安徽省,合肥市,瑶海区,,,铜陵路工业锅炉厂宿舍,铜陵路工业锅炉厂宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区铜陵路工业锅炉厂宿舍,117.32357,31.869989,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
193,安徽省,合肥市,瑶海区,,,长江东路五里井17栋,长江东路五里井17栋,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区长江东路五里井17栋,117.328751,31.867077,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
194,安徽省,合肥市,肥东县,肥东县,王城社区,,王城社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县八斗镇王城社区,117.67775,32.139271,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
195,安徽省,合肥市,肥东县,肥东县,,光大居委会光大新村,光大居委会光大新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇光大居委会光大新村,117.453407,31.89065,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
196,安徽省,合肥市,肥东县,肥东县,,凯旋公馆,凯旋公馆,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇凯旋公馆,117.448624,31.889799,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
197,安徽省,合肥市,肥东县,肥东县,和平社区,汇景新城,汇景新城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇和平社区汇景新城,117.461853,31.88685,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
198,安徽省,合肥市,肥东县,肥东县,定光社区,传桥组,传桥组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇定光社区传桥组,117.487785,31.877279,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
199,安徽省,合肥市,肥东县,肥东县,定光社区,新农村小区,新农村小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇定光社区新农村小区,117.487785,31.877279,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
200,安徽省,合肥市,肥东县,肥东县,新城社区,新城家园,新城家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇新城社区新城家园,117.452271,31.86648,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
201,安徽省,合肥市,肥东县,肥东县,镇南社区,,镇南社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇镇南社区,117.469696,31.881382,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
202,安徽省,合肥市,肥东县,肥东县,青春社区,育红小学宿舍楼,育红小学宿舍楼,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇青春社区育红小学宿舍楼,117.471291,31.884501,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
203,安徽省,合肥市,肥东县,肥东县,,,民新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县牌坊回族满族乡民新村,117.507332,31.950085,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
204,安徽省,合肥市,肥东县,肥东县,,供销社宿舍,供销社宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县石塘镇供销社宿舍,117.6334,31.93203,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
205,安徽省,合肥市,肥东县,肥东县,新展社区,,新展社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县石塘镇新展社区,117.6334,31.93203,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
206,安徽省,合肥市,肥东县,肥东县,龙城社区,,龙城社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县石塘镇龙城社区,117.567917,31.899361,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
207,安徽省,合肥市,肥东县,肥东县,陈大郢社区,紫玉华府,紫玉华府,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县陈大郢社区紫玉华府,117.420578,31.890209,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
208,安徽省,合肥市,肥东县,肥东县,,,沙河村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县马湖乡沙河村,117.846298,32.047058,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
209,安徽省,合肥市,肥东县,肥东县,马湖社区,,马湖社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县马湖乡马湖社区,117.844467,32.06942,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1
