province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,article_source,lng,lat,source,distance,date_saved
湖北省,黄石市,大冶市,,车站社区,龙盘小区5栋,龙盘小区5栋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市东岳街办车站社区龙盘小区5栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.968048,30.089781,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,团结街社区,银安路,银安路,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市保安镇团结街社区银安路,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.740936,30.172661,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,刘宅奎湾,刘宅奎湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市保安镇大垅村刘宅奎湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.771629,30.20993,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,下王湾,下王湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市保安镇枫林村下王湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.691803,30.22422,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,民主社区,保安镇小学,保安镇小学,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市保安镇民主社区保安镇小学,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.74189,30.168171,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,李梁八湾,李梁八湾,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市保安镇牛山村李梁八湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.687408,30.20326,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,周元二湾,周元二湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市保安镇芦嘴村周元二湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.703621,30.20071,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,徐家大屋上门湾,徐家大屋上门湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市保安镇西山村徐家大屋上门湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.778862,30.19313,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,徐家新屋,徐家新屋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市保安镇高溪村徐家新屋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.809738,30.15406,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,柯桂林湾,柯桂林湾,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市保安镇高溪村柯桂林湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.783302,30.205219,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,黄莲寺湾,黄莲寺湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市保安镇黄海村黄莲寺湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.702011,30.195181,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,王必忠湾,王必忠湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市刘仁八镇秦垴村王必忠湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.870117,29.96562,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,秦良栋湾,秦良栋湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市刘仁八镇秦垴村秦良栋湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.872192,29.963039,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,杨湖垴组,杨湖垴组,-1,-1,-1,-1,-1,3,-1,-1,湖北省黄石市大冶市刘仁八镇陈如海村杨湖垴组,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.859238,29.953131,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,下先礼小区,下先礼小区,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市大箕铺镇三角桥村下先礼小区,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.990692,30.05262,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,石佛岭湾,石佛岭湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市大箕铺镇后畈村石佛岭湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",115.019318,30.04822,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,袁家湾,袁家湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市大箕铺镇柳林村袁家湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",115.041992,30.037291,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,徐文寿湾,徐文寿湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市殷祖镇北山村徐文寿湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.921951,29.912901,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,花市林场,花市林场,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市殷祖镇南峰村花市林场,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.918266,29.89069,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,贞官湾,贞官湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市殷祖镇塘下村贞官湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.880348,29.951,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,余信钦湾,余信钦湾,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市殷祖镇花市村余信钦湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.915863,29.88756,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,南家湾,南家湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市殷祖镇董口村南家湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.91787,29.942011,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,纪方塘湾,纪方塘湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇凤桥村纪方塘湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.685669,30.006161,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,乌沙晚湾,乌沙晚湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇坳头村乌沙晚湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.723892,30.008011,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,后吴湾,后吴湾,-1,-1,-1,-1,-1,3,-1,-1,湖北省黄石市大冶市灵乡镇坳头村后吴湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.72348,30.01004,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,张仲圆湾7组,张仲圆湾7组,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇大畈村张仲圆湾7组,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.732948,30.00498,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,朱伸湾7号,朱伸湾7号,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇戴岭村朱伸湾7号,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.716415,29.986296,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,王垅才湾,王垅才湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇曹铺村王垅才湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.753113,29.94339,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,下江湾,下江湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇罗桥村下江湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.678902,30.00119,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,廉租房3栋,廉租房3栋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇铁矿社区廉租房3栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.745308,30.007521,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,新村4栋,新村4栋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇铁矿社区新村4栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.749672,30.009859,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,新村小区1号,新村小区1号,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇铁矿社区新村小区1号,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.745308,30.007521,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,老村20栋,老村20栋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇铁矿社区老村20栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.74276,30.010599,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,铁矿老村7号,铁矿老村7号,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇铁矿社区铁矿老村7号,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.749672,30.009859,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,新屋王湾,新屋王湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市灵乡镇马桥村新屋王湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.713402,29.975439,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,上堰湾,上堰湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市茗山乡中门村上堰湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.764153,30.086929,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,三移岭村,三移岭村,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市茗山乡九龙村三移岭村,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.791656,30.105671,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,黄文山港,黄文山港,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市还地桥镇下畈村黄文山港,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.856979,30.244909,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,黄贵珍港,黄贵珍港,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇下畈村黄贵珍港,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.855331,30.25902,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,青港林湾,青港林湾,-1,-1,-1,-1,-1,3,-1,-1,湖北省黄石市大冶市还地桥镇土库村青港林湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.759209,30.250799,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,新桥社区,三六中央城8栋,三六中央城8栋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇新桥社区三六中央城8栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.827042,30.208969,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,新村,新村,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇新畈村新村,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.821213,30.262711,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,上南湾,上南湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇郭桥村上南湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.84565,30.169861,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,范家湾,范家湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇长岭村范家湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.824944,30.27599,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,长岭新村,长岭新村,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇长岭村长岭新村,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.82682,30.280569,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,鲁家宕湾,鲁家宕湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇长岭村鲁家宕湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.830147,30.28772,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,黄庄寿湾,黄庄寿湾,-1,-1,-1,-1,-1,4,-1,-1,湖北省黄石市大冶市还地桥镇靠垴村黄庄寿湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.850548,30.236879,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,皮家新屋湾,皮家新屋湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇驾虹村皮家新屋湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.829941,30.27022,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,黄天禄湾,黄天禄湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市还地桥镇高垴村黄天禄湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.857872,30.265909,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,张仕秦湾,张仕秦湾,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市金山店镇仕秦村张仕秦湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.861603,30.095091,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,向阳村7组,向阳村7组,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金山店镇向阳村7组,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.739281,30.09964,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,新村社区,新村社区47栋,新村社区47栋,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市金山店镇新村社区新村社区47栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.825691,30.14518,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,新村社区,金东小区,金东小区,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市金山店镇新村社区金东小区,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.825691,30.14518,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,新村社区,金东路16栋,金东路16栋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金山店镇新村社区金东路16栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.825691,30.14518,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,新村社区,金盛小区,金盛小区,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金山店镇新村社区金盛小区,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.826797,30.141735,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,新村社区,金西1路11栋,金西1路11栋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金山店镇新村社区金西1路11栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.825691,30.14518,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,黄长源湾,黄长源湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金山店镇燕山村黄长源湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.838356,30.135681,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,姜德伍湾,姜德伍湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金山店镇锡山村姜德伍湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.845558,30.144239,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,五里堤社区,金井路7巷,金井路7巷,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金湖街办五里堤社区金井路7巷,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.974426,30.07345,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,井巷社区,铜录山路1号,铜录山路1号,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金湖街办井巷社区铜录山路1号,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.947762,30.066601,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,下余湾,下余湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金湖街办四斗粮村下余湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.978279,30.06057,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,黄世家湾,黄世家湾,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金湖街办田垅村黄世家湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.904152,30.090891,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,,黄庭斌湾,黄庭斌湾,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市金湖街办田垅村黄庭斌湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.904152,30.090891,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,铁路桥社区,蓝天物流3栋,蓝天物流3栋,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金湖街办铁路桥社区蓝天物流3栋,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.954567,30.07136,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,门楼村,曹还湾,曹还湾,-1,-1,-1,-1,-1,2,-1,-1,湖北省黄石市大冶市金湖街办门楼村曹还湾,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.945534,29.991541,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,东街社区,冶金路8号,冶金路8号,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金牛镇东街社区冶金路8号,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.63279,30.01726,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,东街社区,千家街6,千家街6,-1,-1,-1,-1,-1,3,-1,-1,湖北省黄石市大冶市金牛镇东街社区千家街6,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.63311,30.015079,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
湖北省,黄石市,大冶市,,东街社区,旺角宾馆,旺角宾馆,-1,-1,-1,-1,-1,1,-1,-1,湖北省黄石市大冶市金牛镇东街社区旺角宾馆,"[{'title': '大冶最新疫情快报（含确诊、疑似病例地址）', 'url': 'https://mp.weixin.qq.com/s/4iQYu8qEu-CguejQ1fNDDQ'}]",114.630638,30.015787,"[{'name': '黄石发布', 'url': ''}]",-1,02-13
