province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,release_date,article_source,id,lng,lat,doc_id,source,communitytype,distance,date_saved
浙江省,温州市,鹿城区,,南郊街道,利祥锦园,利祥锦园,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区南郊街道利祥锦园,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",b281bb6ad9337087eeea2f1e221a27c7,120.6474,27.9821,90000052_b281bb6ad9337087eeea2f1e221a27c7,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,南郊街道,方达家园,方达家园,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区南郊街道方达家园,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",8a68f246e68c9f0de8a72ef36d659e5a,120.66375,27.98138,90000052_8a68f246e68c9f0de8a72ef36d659e5a,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,南郊街道,滨洲家园,滨洲家园,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区南郊街道滨洲家园,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",80eac3aefe61e4f33ad1c42855a234d9,120.66375,27.98138,90000052_80eac3aefe61e4f33ad1c42855a234d9,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,南郊街道,鸿豪锦苑,鸿豪锦苑,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区南郊街道鸿豪锦苑,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",3c0c2bc3a49d734d4d6785fb6cdcc9b3,120.66375,27.98138,90000052_3c0c2bc3a49d734d4d6785fb6cdcc9b3,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,大南街道,东联大厦,东联大厦,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区大南街道东联大厦,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",3190deb50a15908f169e899625b76bd7,120.664009,28.00985,90000052_3190deb50a15908f169e899625b76bd7,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,大南街道,美人台大厦,美人台大厦,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区大南街道美人台大厦,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}, {'title': '最新！鹿城区疫点分布及预计解除时间（截至2月11日24时）', 'url': 'https://mp.weixin.qq.com/s/7PZDdt2Jkm4XMicfnKZVGw'}]",075292e901f194a2f18f376e43210a77,120.666748,28.00308,90000052_075292e901f194a2f18f376e43210a77,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,大南街道,茶院小区,茶院小区,-1,-1,-1,-1,-1,2,-1,-1,浙江省温州市鹿城区大南街道茶院小区,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",1173f74d8d3432af5bbb0cb3f051dc1d,120.667938,28.000839,90000052_1173f74d8d3432af5bbb0cb3f051dc1d,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,大南街道,银都花苑,银都花苑,-1,-1,-1,-1,-1,2,-1,-1,浙江省温州市鹿城区大南街道银都花苑,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",1ca7a612c1fd743322cb2d0a0b0f6dcd,120.660469,27.997711,90000052_1ca7a612c1fd743322cb2d0a0b0f6dcd,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,大南街道,锦春大厦,锦春大厦,-1,-1,-1,-1,-1,3,-1,-1,浙江省温州市鹿城区大南街道锦春大厦,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",5966d3075e9b851eb67b0813775b11c6,120.66713,28.006081,90000052_5966d3075e9b851eb67b0813775b11c6,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,广化街道,月湖小区14幢,月湖小区14幢,-1,-1,-1,-1,-1,2,-1,-1,浙江省温州市鹿城区广化街道月湖小区14幢,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",7a5abe8e15475626c9462dc8b5d94a60,120.638451,28.019848,90000052_7a5abe8e15475626c9462dc8b5d94a60,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,广化街道,西城路14栋,西城路14栋,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区广化街道西城路14栋,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",d66f343982beba84b1ba41d94a7fff9d,120.63654,28.017457,90000052_d66f343982beba84b1ba41d94a7fff9d,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,广化街道,西城路白鹿商厦,西城路白鹿商厦,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区广化街道西城路白鹿商厦,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",bfdb46b08dbe54d5e4b92e6a8edc1fc7,120.636787,28.014441,90000052_bfdb46b08dbe54d5e4b92e6a8edc1fc7,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,松台街道,庆年坊,庆年坊,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区松台街道庆年坊,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",c9906eec47b919177e934ebf7bdadbb7,120.648209,28.017099,90000052_c9906eec47b919177e934ebf7bdadbb7,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,滨江街道,嘉和花园,嘉和花园,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区滨江街道嘉和花园,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",35b69b8f13a38eea40e792fba5a0aa1b,120.712608,28.003819,90000052_35b69b8f13a38eea40e792fba5a0aa1b,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,滨江街道,嘉鸿花园,嘉鸿花园,-1,-1,-1,-1,-1,3,-1,-1,浙江省温州市鹿城区滨江街道嘉鸿花园,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",cc8a2bda9149f1442d3c1aba7bd2d0d3,120.707626,28.003359,90000052_cc8a2bda9149f1442d3c1aba7bd2d0d3,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,滨江街道,新源居,新源居,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区滨江街道新源居,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",0a90ad415501e000595ef922ccfb27a2,120.707848,28.000254,90000052_0a90ad415501e000595ef922ccfb27a2,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,蒲鞋市街道,学院中路305弄,学院中路305弄,-1,-1,-1,-1,-1,2,-1,-1,浙江省温州市鹿城区蒲鞋市街道学院中路305弄,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",d9f43b51260d934f22b3a527f6334321,120.68492,28.00499,90000052_d9f43b51260d934f22b3a527f6334321,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,蒲鞋市街道,蒲鞋市路76弄,蒲鞋市路76弄,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区蒲鞋市街道蒲鞋市路76弄,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",d88324932586e11fc89513f5d48aae57,120.673882,28.004881,90000052_d88324932586e11fc89513f5d48aae57,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,五马街道,华中大厦2、3幢,华中大厦2、3幢,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区五马街道华中大厦2、3幢,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",df4155d25023cab1ca4883f3ea6756e7,120.66848,28.01993,90000052_df4155d25023cab1ca4883f3ea6756e7,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,五马街道,城西街,城西街,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区五马街道城西街,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",edb8e875263931c29af94b8acc2161ce,120.653999,28.01561,90000052_edb8e875263931c29af94b8acc2161ce,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,南郊街道,甲里家园一组团,甲里家园一组团,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区南郊街道甲里家园一组团,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",fb2b99caa4ab4d03b69b74c2cf96794d,120.649818,27.98823,90000052_fb2b99caa4ab4d03b69b74c2cf96794d,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,大南街道,瑞祥大楼,瑞祥大楼,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区大南街道瑞祥大楼,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",bc36db278dc48bc361c46334d0008060,120.66304,28.008991,90000052_bc36db278dc48bc361c46334d0008060,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,松台街道,水心大厦,水心大厦,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区松台街道水心大厦,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",1a004ee9ab12c8ae6bcb654ece6546d9,120.649643,27.99976,90000052_1a004ee9ab12c8ae6bcb654ece6546d9,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,松台街道,麻行小区7幢,麻行小区7幢,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区松台街道麻行小区7幢,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",adfaaa37896aab2847d4ec5eda3058b9,120.647277,28.021544,90000052_adfaaa37896aab2847d4ec5eda3058b9,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,五马街道,底垟儿路16弄,底垟儿路16弄,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区五马街道底垟儿路16弄,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/1uoCxMDNZlBzZdyX59IvuA'}]",7cab02e9f1cc0206de97132fedbdb42f,120.676848,28.013511,90000052_7cab02e9f1cc0206de97132fedbdb42f,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,,麻行小区7幢,麻行小区7幢,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区麻行小区7幢,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月12日24时）', 'url': 'https://mp.weixin.qq.com/s/LmkZ6qU48y9bhGU-qrMMpg'}]",2810decff2ed963f35de516c36bbd110,120.647277,28.021544,90000052_2810decff2ed963f35de516c36bbd110,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,,东联大厦,东联大厦,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区东联大厦,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月13日24时）', 'url': 'https://mp.weixin.qq.com/s/mUULNMIQVRI93EztUkLNVA'}]",7a02447d255c53a999186557cf858cd3,120.664009,28.00985,90000052_7a02447d255c53a999186557cf858cd3,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,鹿城区,,西城路25栋1单元,,西城路25栋1单元,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市鹿城区西城路25栋1单元,,"[{'title': '最新！鹿城区疫点分布及预计解除时间（截至2月13日24时）', 'url': 'https://mp.weixin.qq.com/s/mUULNMIQVRI93EztUkLNVA'}]",8b348e27cdc7d8cdc6cc0691616670e8,120.63582,28.01407,90000052_8b348e27cdc7d8cdc6cc0691616670e8,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,乐成街道乐怡社区,东浦二区,东浦二区,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市乐成街道乐怡社区东浦二区,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",bca41356c88022eaefd54d9e47d156c2,120.971001,28.12248,90000052_bca41356c88022eaefd54d9e47d156c2,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,乐成街道,南城社区,南城社区,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市乐成街道南城社区,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",34e413ca41e7babc9c0235c5cf44167c,120.960114,28.12318,90000052_34e413ca41e7babc9c0235c5cf44167c,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,乐成街道,银溪社区,银溪社区,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市乐成街道银溪社区,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",17ee35e6942733a15f41c2dde14359ce,120.965874,28.11051,90000052_17ee35e6942733a15f41c2dde14359ce,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,北白象镇前西潭村,万城小区,万城小区,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市北白象镇前西潭村万城小区,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",581b7eee2e2c248f88bc36affe8608ee,120.86087,28.03404,90000052_581b7eee2e2c248f88bc36affe8608ee,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,北白象镇,水塔头村,水塔头村,-1,-1,-1,-1,-1,2,-1,-1,浙江省温州市乐清市北白象镇水塔头村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",40414adc91bb8dc6af29e9b7d4cedd0f,120.846451,28.0536,90000052_40414adc91bb8dc6af29e9b7d4cedd0f,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,里塘村,-1,-1,-1,-1,-1,3,-1,-1,浙江省温州市乐清市南塘镇里塘村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",a0febc596262adb4211e820424210a64,121.118401,28.2486,90000052_a0febc596262adb4211e820424210a64,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,里红村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市南塘镇里红村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",4f37adafde003a97464971d85d35bfc6,121.118629,28.25329,90000052_4f37adafde003a97464971d85d35bfc6,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,杏二村,-1,-1,-1,-1,-1,2,-1,-1,浙江省温州市乐清市南岳镇杏二村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",439a69aa2ab6d8597ffb3771976b5bae,121.08522,28.182791,90000052_439a69aa2ab6d8597ffb3771976b5bae,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,杏四村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市南岳镇杏四村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",4b69a9f151ede52cb9a00dfc75f04fa9,121.084206,28.180119,90000052_4b69a9f151ede52cb9a00dfc75f04fa9,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,里岙村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市南岳镇里岙村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",fb97e386ff3a84704d85de18b80ecc20,121.088341,28.20179,90000052_fb97e386ff3a84704d85de18b80ecc20,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城东街道,后所村,后所村,-1,-1,-1,-1,-1,2,-1,-1,浙江省温州市乐清市城东街道后所村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",b54f72176e8a2e0ca04613e945a1b593,120.978531,28.121161,90000052_b54f72176e8a2e0ca04613e945a1b593,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城东街道旭阳社区,海上明月,海上明月,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市城东街道旭阳社区海上明月,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",881d223995aef92efc97234bc3b18227,121.010612,28.11232,90000052_881d223995aef92efc97234bc3b18227,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城东街道,黄良村,黄良村,-1,-1,-1,-1,-1,3,-1,-1,浙江省温州市乐清市城东街道黄良村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",cac6226a9f04e3c5b84b0480a8d4852a,120.974579,28.16695,90000052_cac6226a9f04e3c5b84b0480a8d4852a,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城南街道,万岙村,万岙村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市城南街道万岙村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",39b5700d0246f546f9e7c57d552890af,120.962013,28.09128,90000052_39b5700d0246f546f9e7c57d552890af,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城南街道石马社区,金茂小区,金茂小区,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市城南街道石马社区金茂小区,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",c6ba12e04786bfaa94d8dc132313c629,120.964279,28.101271,90000052_c6ba12e04786bfaa94d8dc132313c629,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城南街道良港社区,中金御景园,中金御景园,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市城南街道良港社区中金御景园,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",95f3b64ad546d6591a1c8ce05a2ce46d,120.967262,28.102289,90000052_95f3b64ad546d6591a1c8ce05a2ce46d,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城南街道良港社区,县浦小区,县浦小区,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市城南街道良港社区县浦小区,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",4c112bd5d49799240984b967d772e673,120.972122,28.107933,90000052_4c112bd5d49799240984b967d772e673,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城南街道良港社区,新世纪花园,新世纪花园,-1,-1,-1,-1,-1,2,-1,-1,浙江省温州市乐清市城南街道良港社区新世纪花园,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",ba4d4b42df1a440a3306767fafde0713,120.974045,28.105877,90000052_ba4d4b42df1a440a3306767fafde0713,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,城南街道良港社区,雁金湾,雁金湾,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市城南街道良港社区雁金湾,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",fb512469d6426256ca4c72cb3b625693,120.964279,28.101271,90000052_fb512469d6426256ca4c72cb3b625693,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,下垟村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市大荆镇下垟村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",99eead9ba871d0bdf9c8ef7c9d8dda8f,121.153122,28.457001,90000052_99eead9ba871d0bdf9c8ef7c9d8dda8f,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,叶家垟村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市大荆镇叶家垟村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",76eaea81ccb6e609f83579b95086ae4a,121.080063,28.458099,90000052_76eaea81ccb6e609f83579b95086ae4a,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,坎头村,-1,-1,-1,-1,-1,5,-1,-1,浙江省温州市乐清市大荆镇坎头村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",720e2d48d9c8a55d6497688278be5513,121.155891,28.463329,90000052_720e2d48d9c8a55d6497688278be5513,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,大园村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市大荆镇大园村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",9110fa15cb59103a09bbca4e559c99ce,121.166367,28.426229,90000052_9110fa15cb59103a09bbca4e559c99ce,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,新坊村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市大荆镇新坊村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",ef119d73da817a40cc9a9b5164cb5305,121.13092,28.448681,90000052_ef119d73da817a40cc9a9b5164cb5305,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,李宅基村,-1,-1,-1,-1,-1,5,-1,-1,浙江省温州市乐清市大荆镇李宅基村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",f033f2a28ad1d22a17c8475b533be838,121.165741,28.44006,90000052_f033f2a28ad1d22a17c8475b533be838,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
浙江省,温州市,乐清市,乐清市,,,溪坦村,-1,-1,-1,-1,-1,1,-1,-1,浙江省温州市乐清市大荆镇溪坦村,,"[{'title': '乐清市累计确诊病例分布情况（截至2月10日24时）', 'url': 'https://mp.weixin.qq.com/s/s79-lLKxa61sQJA2M6rTYw'}]",4b8681a65566b353c8e5763394d1cd2c,121.16906,28.441401,90000052_4b8681a65566b353c8e5763394d1cd2c,"[{'name': '温州发布', 'url': ''}]",1,-1,02-15
