province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,lng,lat,source,distance,date_saved
河南省,洛阳市,瀍河区,,,四通路2号院,四通路2号院,-1,-1,-1,-1,-1,1,-1,-1,河南省洛阳市瀍河区四通路2号院,112.516342,34.720005,[],-1,02-06
河南省,洛阳市,瀍河区,,,龙源花园,龙源花园,-1,-1,-1,-1,-1,1,-1,-1,河南省洛阳市瀍河区龙源花园,112.48130800000001,34.701889,[],-1,02-06
河南省,洛阳市,老城区,,,新生村,新生村,-1,-1,-1,-1,-1,1,-1,-1,河南省洛阳市老城区新生村,112.46907,34.679771,[],-1,02-06
河南省,洛阳市,西工区,,,金梨苑小区,金梨苑小区,-1,-1,-1,-1,-1,1,-1,-1,河南省洛阳市西工区金梨苑小区,112.43191499999999,34.678677,[],-1,02-06
河南省,洛阳市,高新区,,滨河新村,,滨河新村,-1,-1,-1,-1,-1,2,-1,-1,河南省洛阳市高新区滨河新村,112.41163600000002,34.632381,[],-1,02-06
湖南省,岳阳市,临湘市,临湘市,,五里街道大市场球场,五里街道大市场球场,-1,-1,-1,-1,-1,3,-1,-1,湖南省岳阳市临湘市五里街道大市场球场,113.46241,29.474609,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,临湘市,临湘市,,,万峰村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市临湘市坦渡镇万峰村,113.646721,29.58602,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,临湘市,临湘市,,,如斯村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市临湘市羊楼司镇如斯村,113.571068,29.480459000000003,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,临湘市,临湘市,,,石壁村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市临湘市羊楼司镇石壁村,113.574959,29.570690000000003,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,临湘市,临湘市,,,詹桥乡水泉村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市临湘市詹桥乡水泉村,113.607849,29.32152,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,临湘市,临湘市,五里街道,五里卫生院,五里卫生院,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市临湘市五里街道五里卫生院,113.46241,29.474609,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,临湘市,临湘市,五里牌街道,童之梦幼儿园,童之梦幼儿园,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市临湘市五里牌街道童之梦幼儿园,113.45058,29.476840000000003,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,云溪区,,,,团结村,-1,-1,-1,-1,-1,2,-1,-1,湖南省岳阳市云溪区云溪镇团结村,113.29486100000001,29.43553,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,云溪区,,,岳化安居社区冬苑,岳化安居社区冬苑,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市云溪区岳化安居社区冬苑,113.283119,29.461709999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,云溪区,,,岳化社区哨所路,岳化社区哨所路,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市云溪区岳化社区哨所路,113.283745,29.461788000000002,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,云溪区,,,岳化社区安居园夏苑,岳化社区安居园夏苑,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市云溪区岳化社区安居园夏苑,113.28308899999999,29.462760999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,云溪区,,松杨湖街道,凌泊湖砖瓦厂,凌泊湖砖瓦厂,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市云溪区松杨湖街道凌泊湖砖瓦厂,113.20298000000001,29.483288,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,云溪区,,云溪街道,双花村邓家组,双花村邓家组,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市云溪区云溪街道双花村邓家组,113.34362,29.4653,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,云溪区,,云溪街道,金盆社区三区,金盆社区三区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市云溪区云溪街道金盆社区三区,113.2995,29.462568,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,,,五谷庙村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市华容县万庾镇五谷庙村,112.490669,29.624840000000003,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,,,东山乡长宁村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市华容县东山乡长宁村,112.91500900000001,29.69215,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,,,新河乡十三刀村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市华容县新河乡十三刀村,112.496269,29.413930999999998,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,书院路农家巷,,书院路农家巷,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市华容县章华镇书院路农家巷,112.55186499999999,29.534977,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,,北岸尚品小区,北岸尚品小区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市华容县章华镇北岸尚品小区,112.55186499999999,29.534977,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,,李家湖超市,李家湖超市,-1,-1,-1,-1,-1,2,-1,-1,湖南省岳阳市华容县章华镇李家湖超市,112.58358799999999,29.530640000000002,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,,治湖小区,治湖小区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市华容县章华镇治湖小区,112.55186499999999,29.534977,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,,,治湖村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市华容县章华镇治湖村,112.529922,29.532631,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,华容县,华容县,,,胜峰乡凤行村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市华容县章华镇胜峰乡凤行村,112.629906,29.573444,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,君山区,,,菜业组,菜业组,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市君山区柳林洲镇菜业组,113.00491299999999,29.443821000000003,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,君山区,,,西城办事处松湖居委会,西城办事处松湖居委会,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市君山区西城办事处松湖居委会,113.05825800000001,29.423370000000002,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,君山区,,,钱粮湖东北湖渔场,钱粮湖东北湖渔场,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市君山区钱粮湖东北湖渔场,112.702133,29.43928,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,屈原管理区,,,青山寺社区,青山寺社区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市屈原管理区屈原镇青山寺社区,112.910606,28.856278999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳县,岳阳县,,,杨塅村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳县公田镇杨塅村,113.48625200000001,29.154619,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳县,岳阳县,,桥东居委会,桥东居委会,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳县荣家湾镇桥东居委会,113.12226899999999,29.135111,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,东茅岭街道,德胜家园,德胜家园,-1,-1,-1,-1,-1,2,-1,-1,湖南省岳阳市岳阳楼区东茅岭街道德胜家园,113.109352,29.370546,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,五里牌中建小区,五里牌中建小区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区五里牌中建小区,113.12361899999999,29.368596999999998,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,城陵矶桂花园小区,城陵矶桂花园小区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区城陵矶桂花园小区,113.14922299999999,29.430571,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,城陵矶街道,桂花园小区,桂花园小区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区城陵矶街道桂花园小区,113.14922299999999,29.430571,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,,小湖湾二村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区小湖湾二村,113.18036699999999,29.415039,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,岳阳楼区3517厂,岳阳楼区3517厂,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区岳阳楼区3517厂,113.09565,29.382414,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,岳阳楼街道3517家属区,岳阳楼街道3517家属区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区岳阳楼街道3517家属区,113.098633,29.380859,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,建湘路,税务新村,税务新村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区建湘路税务新村,113.13395700000001,29.375290000000003,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,,梅溪乡验收村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区梅溪乡验收村,113.16912099999999,29.395740999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,洞庭办事处,沿湖梦泽花城,沿湖梦泽花城,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区洞庭办事处沿湖梦泽花城,113.11508899999998,29.398968,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,洞庭北路,九华山,九华山,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区洞庭北路九华山,113.102112,29.390644,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,炮台山家属楼,炮台山家属楼,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区炮台山家属楼,113.11086999999999,29.3687,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,炮台山宾馆,炮台山宾馆,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区炮台山宾馆,113.111427,29.369576000000002,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,鄢家冲社区居委会,鄢家冲社区居委会,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区鄢家冲社区居委会,113.09178899999999,29.36673,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,金鹗山办事处,万家坡居委会,万家坡居委会,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区金鹗山办事处万家坡居委会,113.107979,29.363119,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,金鹗山办事处人防办,金鹗山办事处人防办,-1,-1,-1,-1,-1,2,-1,-1,湖南省岳阳市岳阳楼区金鹗山办事处人防办,113.11560800000001,29.355590999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,金鹗山街道,夏万路居委会,夏万路居委会,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区金鹗山街道夏万路居委会,113.107979,29.363119,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,东茅岭街道土桥155号,东茅岭街道土桥155号,-1,-1,-1,-1,-1,4,-1,-1,湖南省岳阳市岳阳楼区东茅岭街道土桥155号,113.11737099999999,29.370609,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,五里牌街道,天伦城,天伦城,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区五里牌街道天伦城,113.128708,29.36058,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,吕仙亭街道,芋头田居委会,芋头田居委会,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区吕仙亭街道芋头田居委会,113.09506200000001,29.365640999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,四化建公司宿舍西区,四化建公司宿舍西区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区四化建公司宿舍西区,113.13200400000001,29.36482,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,洛王街道,老杨组,老杨组,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区洛王街道老杨组,113.14681999999999,29.37159,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,,泰和酒店,泰和酒店,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市岳阳楼区泰和酒店,112.89153300000001,28.685840999999996,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,岳阳楼区,,洛王街道,大桥组,大桥组,-1,-1,-1,-1,-1,2,-1,-1,湖南省岳阳市岳阳楼区洛王街道大桥组,113.160591,29.377081,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,平江县,平江县,,,崇义村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市平江县南江镇崇义村,113.76743300000001,28.976891,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,平江县,平江县,东街,,东街,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市平江县城关镇东街,113.58065,28.703965999999998,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,平江县,平江县,,邮电宿舍,邮电宿舍,-1,-1,-1,-1,-1,2,-1,-1,湖南省岳阳市平江县汉昌镇邮电宿舍,113.581093,28.703840000000003,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,平江县,平江县,,,白毛村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市平江县安定镇白毛村,113.670143,28.578559999999996,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,平江县,平江县,,,福和村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市平江县福寿山镇福和村,113.71008300000001,28.51405,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,平江县,平江县,,天岳加油站对面众通汽贸店楼上,天岳加油站对面众通汽贸店楼上,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市平江县汉昌镇天岳加油站对面众通汽贸店楼上,113.589844,28.687016999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,平江县,平江县,,金蓝湾,金蓝湾,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市平江县汉昌镇金蓝湾,113.576874,28.70093,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,汨罗市,汨罗市,,,金河村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市汨罗市大荆镇金河村,113.26116200000001,28.907320000000002,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,汨罗市,汨罗市,,,西北村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市汨罗市川山坪镇西北村,113.01909599999999,28.623131,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,汨罗市,汨罗市,,,三彩村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市汨罗市桃林寺镇三彩村,113.06846599999999,28.954928999999996,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,汨罗市,汨罗市,,,云山神村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市汨罗市神鼎山镇云山神村,113.15448,28.65764,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,汨罗市,汨罗市,,,磊石乡长山村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市汨罗市白塘镇磊石乡长山村,112.972031,29.009528999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,湘阴县,湘阴县,,,毛角村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市湘阴县南湖州镇毛角村,112.52593200000001,28.653190999999996,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,湘阴县,湘阴县,,,岭北铁角嘴大仑村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市湘阴县岭北铁角嘴大仑村,112.750153,28.527941,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,湘阴县,湘阴县,,,东港乡大友村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市湘阴县岭北镇东港乡大友村,112.74301100000001,28.61347,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,湘阴县,湘阴县,,,洋沙湖片区金和村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市湘阴县文星镇洋沙湖片区金和村,112.887657,28.645559000000002,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,湘阴县,湘阴县,,,白泥湖乡横潭村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市湘阴县白泥湖乡横潭村,112.87024699999999,28.752470000000002,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,经开区,,,,三荷乡神堂村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市经开区三荷乡神堂村,113.264549,29.349163,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,经开区,,,,八字门亮山村,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市经开区八字门亮山村,113.157623,29.355539,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,经开区,,,星河国际,星河国际,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市经开区星河国际,113.176651,29.3454,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,经开区,,,蓝盾新天地,蓝盾新天地,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市经开区蓝盾新天地,113.166481,29.351740000000003,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,经开区,,通海路管理处,白石岭综合市场,白石岭综合市场,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市经开区通海路管理处白石岭综合市场,113.164726,29.363910999999998,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,经开区,,,茶场小区,茶场小区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市经开区茶场小区,113.16140700000001,29.376881,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,经开区,,通海路管理处,八字门农资市场,八字门农资市场,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市经开区通海路管理处八字门农资市场,113.164726,29.363910999999998,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,经开区,,通海路管理处,亮山社区,亮山社区,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市经开区通海路管理处亮山社区,113.158096,29.36644,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,南湖新区,,南湖街道办事处,岳州帝苑,岳州帝苑,-1,-1,-1,-1,-1,2,-1,-1,湖南省岳阳市南湖新区南湖街道办事处岳州帝苑,113.12241399999999,29.346829999999997,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,南湖新区,,湖滨街道,滨水新境界,滨水新境界,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市南湖新区湖滨街道滨水新境界,113.17475900000001,29.344409999999996,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,岳阳市,南湖新区,,湖滨街道,滨湖新世界,滨湖新世界,-1,-1,-1,-1,-1,1,-1,-1,湖南省岳阳市南湖新区湖滨街道滨湖新世界,113.092216,29.317799,"[{'name': '岳阳日报', 'url': ''}]",-1,02-06
湖南省,常德市,安乡县,安乡县,,,大鲸港镇,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市安乡县大鲸港镇,112.14804099999999,29.413219,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,安乡县,安乡县,,,三岔河新口村,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市安乡县大鲸港镇三岔河新口村,112.27593999999999,29.498479999999997,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,安乡县,安乡县,,,东南州村,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市安乡县大鲸港镇东南州村,112.099396,29.417334000000004,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,安乡县,安乡县,,,马坡湖村,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市安乡县黄山头镇马坡湖村,112.11489099999999,29.634789,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,安乡县,安乡县,,新剅村6组,新剅村6组,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市安乡县安凝乡新剅村6组,112.078773,29.503901000000003,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,安乡县,,,安宏乡小河口,安宏乡小河口,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市安乡县安宏乡小河口,112.21131100000001,29.336,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,桃源县,桃源县,,,观音桥村,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市桃源县陬市镇观音桥村,111.563927,29.047819,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,桃源县,桃源县,,漳江街道云台村,漳江街道云台村,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市桃源县漳江街道云台村,111.475113,28.895462,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,桃源县,桃源县,,兴安村6组,兴安村6组,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市桃源县马鬃岭镇兴安村6组,111.46363799999999,29.237169,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,桃源县,桃源县,,江家湾组,江家湾组,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市桃源县马鬃岭镇鄢家溪村江家湾组,111.46363799999999,29.237169,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,桃源县,桃源县,,,龙潭镇,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市桃源县龙潭镇,111.140808,28.95941,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,南坪街道,,南坪街道,-1,-1,-1,-1,-1,6,-1,-1,湖南省常德市武陵区南坪街道,111.691483,29.064159000000004,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,永安街道,楠竹山甘露寺小区,楠竹山甘露寺小区,-1,-1,-1,-1,-1,2,-1,-1,湖南省常德市武陵区永安街道楠竹山甘露寺小区,111.71405,29.02182,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,,电力巷,电力巷,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市武陵区电力巷,111.67706299999999,29.0338,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,白马湖街道,,白马湖街道,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市武陵区白马湖街道,111.679176,29.03746,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,芷兰街道,,芷兰街道,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市武陵区芷兰街道,111.70449099999999,29.0602,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,长庚街道,,长庚街道,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市武陵区长庚街道,111.667282,29.04563,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,,乾明商务宾馆,乾明商务宾馆,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市武陵区乾明商务宾馆,111.713692,29.024851,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,府坪街道,,府坪街道,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市武陵区府坪街道,111.70268999999999,29.024731,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,新河西路,,新河西路,-1,-1,-1,-1,-1,2,-1,-1,湖南省常德市武陵区新河西路,111.68598200000001,29.065728999999997,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,武陵区,,芷兰街道,市公路局宿舍,市公路局宿舍,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市武陵区芷兰街道市公路局宿舍,111.702995,29.066934999999997,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,津市市,,三洲驿街道,,三洲驿街道,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市津市市三洲驿街道,111.87786100000001,29.627190000000002,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,津市市,,,,澧赋村,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市津市市毛里湖镇澧赋村,111.977112,29.36138,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,澧县,澧县,,,新堰村,-1,-1,-1,-1,-1,2,-1,-1,湖南省常德市澧县梦溪镇新堰村,111.76051299999999,29.777620000000002,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,澧县,澧县,,,高兴村,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市澧县梦溪镇高兴村,111.865227,29.786409000000003,"[{'name': '常德发布', 'url': ''}]",-1,02-06
湖南省,常德市,澧县,澧县,澧浦街道,,澧浦街道,-1,-1,-1,-1,-1,1,-1,-1,湖南省常德市澧县澧浦街道,111.776917,29.63529,"[{'name': '常德发布', 'url': ''}]",-1,02-06
