,date,start,end,type,no,no_sub,memo,pos_start,pos_end,source,who
3785,2020-01-12,,,2,K435,,1人确诊,武汉,广州,https://view.inews.qq.com/a/20200214A0PAWZ00?uid=news_news_antip&app=newslite,海南在线
3786,2020-01-12,,,2,G520,3车厢,1人确诊,汉口,郑州,http://www.sxgp.gov.cn/xxgk/xwzx/jcdt/content_80649,晋城太行日报
3787,2020-01-12,,,2,D2995,5号车厢,,广州,桂林北,https://m.weibo.cn/status/4466539350868426?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,本溪小罗
3788,2020-01-12,,,2,G572,12号车厢,,黄冈东,北京西,https://m.weibo.cn/status/4468217646592402?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,人民日报 
3789,2020-01-12,,,2,G6473,1车厢,1人确诊,长沙南,怀化南,http://www.huaihua.gov.cn/huaihua/c101114/202002/1e2cab5f77a145dfa722a8f909f41790.shtml,怀化市人民政府门户网站
3790,2020-01-12,,,2,D9125,2号车厢,座位：13C,哈尔滨,方正县,https://weibo.com/2286908003/IsP7Xn287?refer_flag=1001030103_&type=comment#_rnd1580977167916,人民网
3791,2020-01-12,,,2,G240,8号车厢,,吉林,北京南,https://weibo.com/1946866743/IrTMD3YUn?from=page_1002061946866743_profile&wvr=6&mod=weibotime&type=comment#_rnd1580394967098,辽宁交通广播
3792,2020-01-12,,,4,广州大巴车,,1人确诊,广州,潜江,https://view.inews.qq.com/a/20200202A0EXUU00?uid=news_news_antip&app=newslite,重庆日报
3793,2020-01-12,,,4,E76986,,1人确诊,郑州中心站,晋城东站,https://m.weibo.cn/status/4467183150786868?,山西晚报
3794,2020-01-12,,,5,雁塔区,5路公交车,,西安火车站,西北水电家属院,https://view.inews.qq.com/a/XAC2020020801865407?uid=&app=newslite,西安市雁塔区卫生健康局
3795,2020-01-12,,,5,西安公交5路,,,西安火车站,西北水电家属院,https://m.weibo.cn/2803301701/4469969104108480,人民日报
3796,2020-01-12,,,5,闽HY7999,东平,1人确诊,东平,松溪,https://www.sohu.com/a/370523459_692623,南平广播电视台新武夷
3797,2020-01-12,,,5,西安市5路,,,西安火车站,西北水电家属院5-2-612,https://weibo.com/2803301701/ItmdoheNO?refer_flag=1001030103_&type=comment#_rnd1581351142844,人民日报
3798,2020-01-11,,,1,MU2991,,东航MU2991 不详,南京,大连,https://www.toutiao.com/a6789146758107628039,光明网
3799,2020-01-11,,,1,9C8898,,春秋9C8898 不详,重庆,上海,http://cqfb.people.com.cn/news/202022/514994.htm,重庆发布
3800,2020-01-11,,,1,SL1439,,旅游,海口,泰国,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200131_2742303.html,海南省卫生健康委员会
3801,2020-01-11,,,1,FD439,,,三亚凤凰机场,泰国曼谷廊曼机场,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200201_2742529.html,海南省卫生健康委员会
3802,2020-01-11,,,2,K735,13号车厢,,郑州,巩义,https://mp.weixin.qq.com/s?__biz=MjM5MzUwNjQwMQ==&mid=2651631249&idx=1&sn=62658db9cd4bcef160147d84ed333d96,郑州晚报
3803,2020-01-11,,,2,T3040,10号车厢,,信阳,新乡,https://mp.weixin.qq.com/s?__biz=MjM5MzUwNjQwMQ==&mid=2651631249&idx=1&sn=62658db9cd4bcef160147d84ed333d96,郑州晚报
3804,2020-01-11,,,2,G512,13车厢,不详,汉口,信阳东,https://baijiahao.baidu.com/s?id=1657243805498513057&wfr=spider&for=pc,潇湘晨报网
3805,2020-01-11,,,2,K4780,,11号车厢,高碑店,北京西,https://mp.weixin.qq.com/s/expaFK4CAFILrLrJOM-4VQ,人民日报
3806,2020-01-11,,,2,G834,,,兰州西,广州南,https://m.weibo.cn/status/4469446465166556?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,兰州晨报
3807,2020-01-11,,,2,D5965,04号车厢,,宜昌东,建始,https://mp.weixin.qq.com/s?__biz=MzA5MDQyMjExNA==&mid=2651869354&idx=1&sn=4fbc0ba233b0351b53a2d23e904cf7cb,建始县新型冠状病毒感染的肺炎防控指挥部
3808,2020-01-11,,,2,G6030,8号车厢,,深圳北,岳阳东,https://m.weibo.cn/status/4466836140175063?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,南县公安局
3809,2020-01-11,,,2,D7812,3号车厢,座位：01A,方正县,哈尔滨,https://weibo.com/2286908003/IsP7Xn287?refer_flag=1001030103_&type=comment#_rnd1580977167916,人民网
3810,2020-01-11,,,2,D2278,3号车厢,,涪陵北,石柱县,http://www.cqwl.gov.cn/ztlm/news/2020-2/2055_96337.shtml,重庆市武隆区人民政府
3811,2020-01-11,,,2,D5776,11号车厢,,高碑店,北京西,https://mp.weixin.qq.com/s/9nOtxJs1nsP8i60XqVn98A,人民日报
3812,2020-01-11,,,2,D6101,6号车厢,,石柱县,涪陵北,http://www.cqwl.gov.cn/ztlm/news/2020-2/2055_96337.shtml,重庆市武隆区人民政府
3813,2020-01-11,,,2,G6828,5号车厢,座位：10排,十堰东,汉口,https://mp.weixin.qq.com/s/KcOTPuP0mY__nsB_4IVshQ,十堰晚报
3814,2020-01-11,,,3,哈尔滨地铁1号线,,1人确诊,和兴路199号1栋6单元,哈达批发市场,https://view.inews.qq.com/a/20200204A0ONE100?uid=news_news_antip&app=newslite,黑龙江晨报
3815,2020-01-11,,,4,湘H8NY65，微信付款电子票据上注明的车牌号,,微信付款电子票据上注明的车牌号，商务车,岳阳,南县,https://mp.weixin.qq.com/s/CjxXjhGi0qb48maVLVkzhA,南县发布
3816,2020-01-11,,,4,湘H8NY65,,微信付款电子票据上注明的车牌号，商务车,岳阳,南县,https://mp.weixin.qq.com/s/CjxXjhGi0qb48maVLVkzhA,南县发布
3817,2020-01-11,,,5,十堰96路,,,,十堰高铁站,https://mp.weixin.qq.com/s/KcOTPuP0mY__nsB_4IVshQ,十堰晚报
3818,2020-01-11,,,5,闽HY7999,东平,1人确诊,东平,松溪,https://www.sohu.com/a/370523459_692623,南平广播电视台新武夷
3819,2020-01-11,,,5,十堰市96路公交车,,,,十堰高铁站,https://mp.weixin.qq.com/s/KcOTPuP0mY__nsB_4IVshQ,十堰晚报
3820,2020-01-10,,,1,CZ6308,,南航CZ6308 不详,乌鲁木齐,重庆,http://cqfb.people.com.cn/news/202022/514994.htm,重庆发布
3821,2020-01-10,,,2,Z6,4号车厢,,武汉武昌,郑州,https://mp.weixin.qq.com/s/04RA8U9j1aEzd9Px94ZzSg,郑州发布
3822,2020-01-10,,,2,G600,,1人确诊,武汉,合肥南,http://www.wangjiang.gov.cn/public/19635638/33257886.html,望江县人民政府
3823,2020-01-10,,,2,G6158,6车厢,1人确诊,怀化南,长沙南,http://www.huaihua.gov.cn/huaihua/c101114/202002/1e2cab5f77a145dfa722a8f909f41790.shtml,怀化市人民政府
3824,2020-01-10,,,2,G2358,5车厢,1人确诊,台州,宁波,http://m.sohu.com/a/370715405_154234,涡阳论坛
3825,2020-01-10,,,2,K5602,4车厢,1人确诊,宁波,涡阳,http://m.sohu.com/a/370715405_154234,涡阳论坛
3826,2020-01-10,,,2,7017,,1人疑似,哈尔滨,绥化,https://baijiahao.baidu.com/s?id=1657013535843532002&wfr=spider&for=pc,哈尔滨新闻综合频道
3827,2020-01-10,,,2,G366,1车厢,不详,武汉,信阳,http://www.scxww.cn/xww/tzgg/8555.shtml,信阳宣传
3828,2020-01-10,,,2,G4198,15车厢,不详,萧县北,南京南,https://sy.leju.com/news/2020-02-03/11506629944127280956871.shtml,光明网
3829,2020-01-10,,,2,G1970,2车厢,不详,南京南,萧县北,https://sy.leju.com/news/2020-02-03/11506629944127280956871.shtml,光明网
3830,2020-01-10,,,2,G6148,2号车厢,座位：012B,怀化南,长沙南,http://www.huaihua.gov.cn/huaihua/c101114/202002/1e2cab5f77a145dfa722a8f909f41790.shtml,怀化市人民政府
3831,2020-01-10,,,2,G1369,11号车厢,11车厢005B座,杭州东,怀化南,http://www.huaihua.gov.cn/huaihua/c101114/202002/1e2cab5f77a145dfa722a8f909f41790.shtml,怀化市人民政府
3832,2020-01-10,,,2,D2237,,,汉口,丰都,https://mp.weixin.qq.com/s/9iKrciNNiR9y3qXliQCQ4Q,大渝网
3833,2020-01-10,,,2,G315,,患者曾乘坐该车辆,汉口,重庆北,https://mp.weixin.qq.com/s/u5x_ZbqJJ-GBTDJ3UJiSdw,大渝网
3834,2020-01-10,,,2,K735,13号车厢,,上海,洛阳,https://m.weibo.cn/status/4465757343409781?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,半月谈
3835,2020-01-10,,,2,T146,8号车厢,,南昌,北京,https://m.weibo.cn/status/4466241772959473?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,安阳日报
3836,2020-01-10,,,2,T221,,,合肥,桐城,http://www.tongcheng.gov.cn/content/detail/5e3f76a77f8b9a6d781f1bc1.html,中共桐城市委宣传部
3837,2020-01-10,,,2,K9774,,,库车,吐鲁番,http://zhumadian.mofcom.gov.cn/article/gonggao/202002/20200202933901.shtml,驻马店日报
3838,2020-01-10,,,2,T308,,,吐鲁番北,信阳,http://zhumadian.mofcom.gov.cn/article/gonggao/202002/20200202933901.shtml,驻马店日报
3839,2020-01-10,,,2,G1272,,1人确诊,沈阳,山海关,http://www.shenyang.gov.cn/html/SY/15800317646244/158000601629531/15800317646244/1764624485342896.html,沈阳市新型冠状病毒感染的肺炎疫情防控指挥部
3840,2020-01-10,,,2,G1261,,1人确诊,山海关,沈阳,http://www.shenyang.gov.cn/html/SY/15800317646244/158000601629531/15800317646244/1764624485342896.html ,沈阳市新型冠状病毒感染的肺炎疫情防控指挥部
3841,2020-01-10,,,3,沈阳地铁1号线,,1人确诊,不详,沈阳站,https://view.inews.qq.com/a/20200206A0LC8S00?uid=news_news_antip&app=newslite,沈阳晚报
3842,2020-01-10,,,3,沈阳地铁二号线,,1人确诊,地铁二号线北站,不详,https://view.inews.qq.com/a/20200206A0LC8S00?uid=news_news_antip&app=newslite,沈阳晚报
3843,2020-01-10,,,5,闽HY7999,东平,1人确诊,东平,松溪,https://www.sohu.com/a/370523459_692623,南平广播电视台新武夷
3844,2020-01-10,,,6,桐城,,1人确诊,桐城,双港,http://www.tongcheng.gov.cn/content/detail/5e3f76a77f8b9a6d781f1bc1.html,桐城市人民政府
3845,2020-01-10,,,6,川SBP567,东乡,1人确诊,东乡镇民歌广场,达州,https://weibo.com/3167104922/IsjaSaxNQ?refer_flag=1001030103_&type=comment#_rnd1580809998080,四川日报
3846,2020-01-09,,,1,G58512,,,上海虹桥,呼和浩特,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,人民日报
3847,2020-01-09,,,1,JD5626,,,济南,云南,https://m.weibo.cn/status/4468345569009926?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,今日张店
3848,2020-01-09,,,1,CZ6426,,"昆明起飞,经武汉到大连",武汉,大连,http://www.zgcy.gov.cn/ZGCY/zwgk/20200131/004001_44974b2c-b191-485a-8d9c-9edba5a9e32e.htm,朝阳市新型冠状病毒感染的肺炎疫情防控指挥部办公室
3849,2020-01-09,,,2,K1624,17号车厢,,麻城,光山,http://www.hcxww.gov.cn/index.php?m=content&a=show&catid=1&id=5445,信阳市新型冠状病毒感染的肺炎疫情防控工作指挥部办公室
3850,2020-01-09,,,2,D8342,2号车厢,,防城港,南宁东,https://wap.peopleapp.com/article/5085466/4980514,人民日报
3851,2020-01-09,,,2,G533,15号车厢,15车007D,武汉,娄底南,https://m.voc.com.cn/wxhn/article/202001/202001282154359277.html?from=groupmessage&isappinstalled=0,新湖南客户端.娄底
3852,2020-01-09,,,2,G457,15车厢,1人确诊,济南,张店,https://baijiahao.baidu.com/s?id=1658231873691074750&wfr=spider&for=pc,齐鲁晚报网
3853,2020-01-09,,,2,G471,14车厢,1人确诊,北京南,淄博,https://view.inews.qq.com/a/20200214A091PS00?uid=news_news_antip&app=newslite,人民日报
3854,2020-01-09,,,2,C6416,,1人确诊,重庆北,万州北,https://baijiahao.baidu.com/s?id=1657562130862928743&wfr=spider&for=pc,上游新闻
3855,2020-01-09,,,2,G553,15车厢,不详,武汉,娄底南,https://baijiahao.baidu.com/s?id=1657291195298587697&wfr=spider&for=pc,北京日报客户端
3856,2020-01-09,,,2,T146,,2号车厢,南昌,安阳,https://mp.weixin.qq.com/s/expaFK4CAFILrLrJOM-4VQ,人民日报
3857,2020-01-09,,,2,G319,4车厢,1人确诊,重庆,遵义高铁站,https://baijiahao.baidu.com/s?id=1658474243142562726&wfr=spider&for=pc,贵州都市报
3858,2020-01-09,,,2,T244,,,长春,合肥,http://www.tongcheng.gov.cn/content/detail/5e3f76a77f8b9a6d781f1bc1.html,中共桐城市委宣传部
3859,2020-01-09,,,2,D7641,5号车厢,,沈阳,沈阳南,http://www.zgcy.gov.cn/ZGCY/zwgk/20200131/004001_44974b2c-b191-485a-8d9c-9edba5a9e32e.htm,朝阳市新型冠状病毒感染的肺炎疫情防控指挥部办公室
3860,2020-01-09,,,2,K266,4号车厢,,绥化,北京,http://www.hljbeilin.gov.cn/news/ShowArticle.asp?ArticleID=13341,北林区人民政府
3861,2020-01-09,,,4,鲁CF8260,,,张店火车站,淄川通乾广场站,https://m.weibo.cn/2315238225/4470767271885046,问政山东
3862,2020-01-09,,,4,晋AC8938,晋城,1人确诊,晋城,太原,https://mp.weixin.qq.com/s?__biz=MzA4MzIwMjI1MA==&mid=2650852443&idx=1&sn=fca03c0b697bbdc7d3367c80d08fd4b9&exportkey=A82%2Bvr%2FiTE7X5IJ6rezn0g8%3D&pass_ticket=G7yVcZq%2B4brVlD4dC0r4CJ1zlCiAi%2BNwsulP4q2jNiesZz0dOV0qaQk11z6gjzHY,晋城便民在线
3863,2020-01-09,,,5,闽HY7999,东平,1人确诊,东平,松溪,https://www.sohu.com/a/370523459_692623,南平广播电视台新武夷
3864,2020-01-09,,,5,冀EB8298,邢台,1人确诊,邢台,巨鹿,http://www.sohu.com/a/369616272_664569,固安在线
3865,2020-01-09,,,6,鲁CTB446,,,淄川通乾广场,,https://m.weibo.cn/2315238225/4470767271885046,问政山东
3866,2020-01-08,,,1,CA1553,,,呼和浩特,上海浦东,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,人民日报
3867,2020-01-08,,,1,HY501,,乌航HY501 1人确诊,塔什干,北京首都国际机场,https://view.inews.qq.com/a/20200214A091PS00?uid=news_news_antip&app=newslite,人民日报
3868,2020-01-08,,,1,MU2268,,,重庆,西安,https://m.weibo.cn/status/4467876381114504?,新浪重庆
3869,2020-01-08,,,1,CZ6277,,,武汉天河机场,三亚凤凰机场,http://lingshui.hainan.gov.cn/ywdt_57509/lsyw_57704/202002/t20200202_2742858.html,陵水黎族自治县新型冠状病毒 感染肺炎疫情防控工作指挥部
3870,2020-01-08,,,2,K102,9车厢,1人确诊,杭州,济南,https://baijiahao.baidu.com/s?id=1658231873691074750&wfr=spider&for=pc,齐鲁晚报网
3871,2020-01-08,,,2,D29,,1人确诊,北京,哈尔滨火车站,https://mp.weixin.qq.com/s?src=11&timestamp=1581744774&ver=2159&signature=8xFoY69BDutMTBDGgbXZ*EOCAezL6atoKqivw8WTembc6UN19J1wtjj9vmq-b1JshJU1ZsVIC4*tlebAQkavAOBrEZRwroTy79yj465KtCPyPNtKNW07axYc-w2vX5wt&new=1,哈尔滨发布
3872,2020-01-08,,,2,K7218,,1人确诊,哈尔滨火车站,五常市,https://mp.weixin.qq.com/s?src=11&timestamp=1581744774&ver=2159&signature=8xFoY69BDutMTBDGgbXZ*EOCAezL6atoKqivw8WTembc6UN19J1wtjj9vmq-b1JshJU1ZsVIC4*tlebAQkavAOBrEZRwroTy79yj465KtCPyPNtKNW07axYc-w2vX5wt&new=1,哈尔滨发布
3873,2020-01-08,,,5,胡家客运车,7:00,,胡家,宣汉,https://view.inews.qq.com/a/20200202A000FY00?uid=news_news_antip&app=newslite,红星新闻
3874,2020-01-08,,,5,北京,,1人确诊,北京首都国际机场大巴,北京南站,https://view.inews.qq.com/a/20200214A091PS00?uid=news_news_antip&app=newslite,人民日报
3875,2020-01-08,,,5,闽HY7999,松溪,1人确诊,松溪,东平,https://www.sohu.com/a/370523459_692623,南平广播电视台新武夷
3876,2020-01-08,,,5,胡家大巴车,,1人确诊,胡家,宣汉,https://www.toutiao.com/a6788509164797690371,红星新闻
3877,2020-01-08,,,5,三亚凤凰机场至碧桂园专线 琼B39067,,专线,三亚凤凰机场,碧桂园,http://lingshui.hainan.gov.cn/ywdt_57509/lsyw_57704/202002/t20200202_2742858.html,陵水黎族自治县新型冠状病毒 感染肺炎疫情防控工作指挥部
3878,2020-01-08,,,5,琼B39067,,,三亚机场,海悦天小区,http://lingshui.hainan.gov.cn/ywdt_57509/lsyw_57704/202002/t20200202_2742858.html,陵水黎族自治县人民政府
3879,2020-01-07,,,1,H01718,,吉航H01718 不详,沈阳,南京,http://www.sohu.com/a/370348853_164296,大海热线
3880,2020-01-07,,,1,HO1718,,,沈阳,南京,http://www.yingkou.gov.cn/001/001002/001002001/20200204/c5fbbd0a-ec77-44cb-9951-90113d63614f.html,营口市人民政府
3881,2020-01-07,,,2,K1624,16号车厢,,武昌,光山,http://www.hcxww.gov.cn/index.php?m=content&a=show&catid=1&id=5445,信阳市新型冠状病毒感染的肺炎疫情防控工作指挥部办公室
3882,2020-01-07,,,2,G596,10号车厢,,武汉,杭州东,https://wap.peopleapp.com/article/5085466/4980514,人民日报
3883,2020-01-07,,,2,D623,8车厢,1人确诊,建始,富顺,https://baijiahao.baidu.com/s?id=1657562130862928743&wfr=spider&for=pc,上游新闻
3884,2020-01-07,,,2,K1572,4车厢,1人确诊,沈阳,重庆,https://baijiahao.baidu.com/s?id=1658474243142562726&wfr=spider&for=pc,贵州都市报
3885,2020-01-07,,,2,Z292,15号车厢,,信阳,乌鲁木齐,https://m.weibo.cn/status/4467906898978413?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,信阳生态环保局
3886,2020-01-07,,,5,闽HY7999,松溪,1人确诊,松溪,东平,https://www.sohu.com/a/369841043_100218240,南平广播电视台新武夷
3887,2020-01-06,,,1,CZ3643,,南航CZ3643 不详,武汉,重庆,https://www.thepaper.cn/newsDetail_forward_5761802,重庆发布
3888,2020-01-06,,,1,HU7654,,经停武汉,乌兰浩特,海口,https://weibo.com/5623185245/IrChwC0q6?refer_flag=1001030103_&type=comment,海口发布
3889,2020-01-06,,,1,CA1678,,国航CA1678 1人确诊,太平机场,天津,http://www.qqhr.gov.cn/News_showNews.action?messagekey=194420,齐齐哈尔人民政府
3890,2020-01-06,,,1,CA749,,国航CA749 1人确诊,天津,曼谷机场,http://www.qqhr.gov.cn/News_showNews.action?messagekey=194420,齐齐哈尔人民政府
3891,2020-01-06,,,1,HU7034,,,长沙,海口,http://ex.chinadaily.com.cn/exchange/partners/82/rss/channel/cn/columns/j3u3t6/stories/WS5e4399e0a3107bb6b579efdf.html,中国日报网
3892,2020-01-06,,,1,MU2539,,,武汉,重庆,https://m.weibo.cn/status/4467876381114504?,新浪重庆
3893,2020-01-06,,,1,MU2540,,,重庆,武汉,https://m.weibo.cn/status/4467876381114504?,新浪重庆
3894,2020-01-06,,,2,G310,5号车厢,,南充北,北京西,https://m.weibo.cn/status/4467906898978413?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,信阳生态环保局
3895,2020-01-06,,,2,K1624,,1人确诊,武汉,淮北,http://wjw.huaibei.gov.cn/xxfb/tzgg/55971291.html,淮北市卫生健康委员会
3896,2020-01-06,,,2,K9858,1车厢,1人确诊,塔城,乌鲁木齐,https://mp.weixin.qq.com/s?src=11&timestamp=1581744774&ver=2159&signature=8xFoY69BDutMTBDGgbXZ*EOCAezL6atoKqivw8WTembc6UN19J1wtjj9vmq-b1JshJU1ZsVIC4*tlebAQkavAOBrEZRwroTy79yj465KtCPyPNtKNW07axYc-w2vX5wt&new=1,哈尔滨发布
3897,2020-01-06,,,5,闽HY7999,松溪,1人确诊,松溪,东平,https://www.sohu.com/a/369841043_100218240,南平广播电视台新武夷
3898,2020-01-05,,,1,3U8509,,,重庆,郑州,https://m.weibo.cn/status/4467876381114504?,新浪重庆
3899,2020-01-05,,,1,CZ6176,,,重庆,武汉,https://m.weibo.cn/status/4467876381114504?,新浪重庆
3900,2020-01-05,,,2,G1716,7车厢,1人确诊,上海,信阳,https://www.xyxww.com.cn/jhtml/xinyang/256163.html,信阳网信
3901,2020-01-05,,,2,K1624,14号车厢,,武昌,连云港东,https://m.weibo.cn/status/4467891946450579?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,河南法制频道
3902,2020-01-04,,,1,CZ6175,,,武汉,重庆,https://m.weibo.cn/status/4467876381114504?,新浪重庆
3903,2020-01-04,,,2,T184,,列车广播员,哈尔滨,汉口,https://heilongjiang.dbw.cn/system/2020/01/28/058326162.shtml,东北网
3904,2020-01-04,,,2,G640,,1人确诊,西安,天水南,https://baijiahao.baidu.com/s?id=1657495493717207051&wfr=spider&for=pc,兰州新闻网
3905,2020-01-04,,,2,K1282,6车厢,不详,深圳东,光山,http://www.huangchuan.gov.cn/xinwen/tzgg/2020BEPuSorH4A.html,潢川人民政府
3906,2020-01-03,,,2,Z148,,,深圳东,郑州,https://m.weibo.cn/status/4470087144412112?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,汴梁晚报
3907,2020-01-03,,,2,K628,8车厢,1人确诊,宜昌东,西安,https://baijiahao.baidu.com/s?id=1657495493717207051&wfr=spider&for=pc,兰州新闻网
3908,2020-01-02,,,1,HU7662,,海航HU7662 不详,武汉,海口,https://baijiahao.baidu.com/s?id=1657971315787390060&wfr=spider&for=pc,海南日报
3909,2019-12-29,,,2,G401,10号车厢,座位：014C,武汉,怀化南,http://www.huaihua.gov.cn/huaihua/c101114/202002/1e2cab5f77a145dfa722a8f909f41790.shtml,怀化市人民政府
3910,2019-12-29,,,2,G405,2号车厢,02车厢008B座,武汉,怀化南,http://www.huaihua.gov.cn/huaihua/c101114/202002/1e2cab5f77a145dfa722a8f909f41790.shtml,怀化市人民政府
3911,2019-12-27,,,2,K8484,9号车厢,,阜阳,上海,https://m.weibo.cn/status/4474770080884848?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,北京晚报北晚新视觉网
3912,2019-12-27,,,2,Z14,10号车厢,,广州东,沈阳北,http://www.zgcy.gov.cn/ZGCY/zwgk/20200131/004001_44974b2c-b191-485a-8d9c-9edba5a9e32e.htm,朝阳市新型肺炎疫情防控指挥部办公室
3913,2019-12-27,,,2,Z11/Z14,10号车厢,,长沙,沈阳北,http://www.zgcy.gov.cn/ZGCY/zwgk/20200131/004001_44974b2c-b191-485a-8d9c-9edba5a9e32e.htm,朝阳市新型冠状病毒感染的肺炎疫情防控指挥部办公室
